"age","workclass","education","marital.status","occupation","native.country","income"
0.397260273972603," Local-gov"," 11th"," Married-civ-spouse"," Transport-moving"," United-States",0
0.287671232876712," Federal-gov"," HS-grad"," Married-civ-spouse"," Adm-clerical"," United-States",1
0.657534246575342," Private"," 11th"," Widowed"," Other-service"," United-States",0
0.315068493150685," Private"," Assoc-voc"," Married-civ-spouse"," Tech-support"," United-States",1
0.342465753424658," Private"," HS-grad"," Married-civ-spouse"," Adm-clerical"," United-States",0
0.123287671232877," Self-emp-not-inc"," 9th"," Married-civ-spouse"," Craft-repair"," Portugal",0
0.26027397260274," Private"," 10th"," Married-civ-spouse"," Other-service"," United-States",0
0.616438356164384," Private"," Masters"," Married-civ-spouse"," Prof-specialty"," United-States",1
0.356164383561644," Private"," Bachelors"," Married-civ-spouse"," Transport-moving"," United-States",0
0.356164383561644," Private"," Bachelors"," Divorced"," Exec-managerial"," United-States",1
0.0684931506849315," Private"," HS-grad"," Married-spouse-absent"," Sales"," United-States",0
0.150684931506849," Private"," HS-grad"," Married-civ-spouse"," Craft-repair"," United-States",0
0.534246575342466," Self-emp-not-inc"," Some-college"," Married-civ-spouse"," Sales"," United-States",0
0.0684931506849315," Private"," Assoc-acdm"," Never-married"," Sales"," United-States",0
0.547945205479452," Private"," Bachelors"," Divorced"," Exec-managerial"," United-States",1
0.301369863013699," Private"," HS-grad"," Divorced"," Sales"," United-States",0
0.123287671232877," Federal-gov"," Some-college"," Never-married"," Adm-clerical"," United-States",0
0," Private"," 11th"," Never-married"," Other-service"," United-States",0
0.315068493150685," State-gov"," Assoc-voc"," Married-civ-spouse"," Machine-op-inspct"," United-States",1
0.383561643835616," Private"," HS-grad"," Married-civ-spouse"," Machine-op-inspct"," United-States",0
0.36986301369863," Private"," HS-grad"," Never-married"," Craft-repair"," United-States",0
0.0410958904109589," Local-gov"," Some-college"," Never-married"," Adm-clerical"," United-States",0
0.219178082191781," Private"," HS-grad"," Married-civ-spouse"," Craft-repair"," United-States",0
0.0821917808219178," Private"," Some-college"," Never-married"," Sales"," United-States",0
0.397260273972603," Self-emp-not-inc"," Masters"," Divorced"," Exec-managerial"," United-States",0
0.287671232876712," Private"," HS-grad"," Married-civ-spouse"," Sales"," United-States",0
0.506849315068493," Private"," HS-grad"," Divorced"," Transport-moving"," United-States",0
0.397260273972603," Private"," 5th-6th"," Divorced"," Craft-repair"," United-States",0
0.10958904109589," Private"," Some-college"," Married-civ-spouse"," Craft-repair"," United-States",0
0.397260273972603," Private"," Some-college"," Divorced"," Sales"," United-States",0
0.26027397260274," Local-gov"," Some-college"," Married-civ-spouse"," Transport-moving"," United-States",0
0.0821917808219178," Private"," HS-grad"," Never-married"," Other-service"," United-States",0
0.164383561643836," Private"," HS-grad"," Separated"," Machine-op-inspct"," United-States",0
0.36986301369863," Private"," Some-college"," Married-civ-spouse"," Adm-clerical"," United-States",1
0.0273972602739726," Private"," Some-college"," Never-married"," Adm-clerical"," United-States",0
0.0273972602739726," Private"," HS-grad"," Never-married"," Other-service"," United-States",0
0.246575342465753," Private"," HS-grad"," Married-civ-spouse"," Other-service"," United-States",1
0.136986301369863," Private"," Bachelors"," Never-married"," Craft-repair"," United-States",0
0.397260273972603," Self-emp-not-inc"," Assoc-acdm"," Separated"," Craft-repair"," United-States",0
0.232876712328767," Private"," HS-grad"," Never-married"," Other-service"," United-States",0
0.36986301369863," Private"," Some-college"," Married-civ-spouse"," Tech-support"," United-States",0
0.383561643835616," Private"," Some-college"," Divorced"," Handlers-cleaners"," United-States",0
0.10958904109589," Private"," Bachelors"," Married-civ-spouse"," Exec-managerial"," United-States",1
0.479452054794521," Self-emp-inc"," Bachelors"," Married-civ-spouse"," Exec-managerial"," United-States",1
0.0410958904109589," Private"," Some-college"," Never-married"," Handlers-cleaners"," United-States",0
0.150684931506849," Private"," Some-college"," Never-married"," Other-service"," United-States",0
0.452054794520548," State-gov"," Bachelors"," Married-civ-spouse"," Protective-serv"," United-States",1
0.232876712328767," Private"," Assoc-voc"," Divorced"," Tech-support"," United-States",0
0.150684931506849," Private"," 7th-8th"," Married-civ-spouse"," Handlers-cleaners"," Puerto-Rico",0
0.328767123287671," Private"," Masters"," Married-civ-spouse"," Exec-managerial"," United-States",1
0.150684931506849," Private"," HS-grad"," Married-civ-spouse"," Adm-clerical"," United-States",0
0.397260273972603," Self-emp-not-inc"," HS-grad"," Married-civ-spouse"," Craft-repair"," United-States",0
0.205479452054795," Private"," Some-college"," Married-civ-spouse"," Exec-managerial"," United-States",0
0.328767123287671," Local-gov"," Some-college"," Divorced"," Other-service"," United-States",0
0.0958904109589041," Private"," HS-grad"," Never-married"," Handlers-cleaners"," United-States",0
0.219178082191781," Private"," Some-college"," Divorced"," Exec-managerial"," United-States",0
0.397260273972603," Private"," Doctorate"," Married-civ-spouse"," Exec-managerial"," United-States",1
0.191780821917808," State-gov"," Some-college"," Married-civ-spouse"," Machine-op-inspct"," United-States",0
0.246575342465753," Private"," 12th"," Divorced"," Craft-repair"," United-States",1
0.479452054794521," Private"," 1st-4th"," Married-civ-spouse"," Machine-op-inspct"," Mexico",0
0.178082191780822," Private"," 11th"," Never-married"," Other-service"," United-States",0
0.232876712328767," Local-gov"," 11th"," Separated"," Machine-op-inspct"," United-States",0
0.232876712328767," State-gov"," HS-grad"," Divorced"," Transport-moving"," United-States",0
0.0410958904109589," Private"," Some-college"," Married-civ-spouse"," Sales"," United-States",0
0," Private"," 11th"," Never-married"," Handlers-cleaners"," United-States",0
0.205479452054795," State-gov"," Bachelors"," Married-civ-spouse"," Exec-managerial"," United-States",1
0.164383561643836," Private"," HS-grad"," Divorced"," Farming-fishing"," United-States",0
0.219178082191781," Private"," 10th"," Never-married"," Craft-repair"," United-States",0
0.10958904109589," Private"," HS-grad"," Married-civ-spouse"," Transport-moving"," United-States",0
0.26027397260274," Federal-gov"," Masters"," Never-married"," Prof-specialty"," United-States",0
0.0821917808219178," Private"," HS-grad"," Never-married"," Handlers-cleaners"," Dominican-Republic",0
0.63013698630137," Self-emp-inc"," HS-grad"," Married-civ-spouse"," Exec-managerial"," United-States",1
0.410958904109589," Local-gov"," Masters"," Married-civ-spouse"," Prof-specialty"," United-States",0
0.315068493150685," Self-emp-not-inc"," Bachelors"," Married-spouse-absent"," Prof-specialty"," United-States",0
0.178082191780822," Private"," Assoc-acdm"," Married-civ-spouse"," Other-service"," United-States",1
0.136986301369863," Private"," Some-college"," Never-married"," Craft-repair"," Philippines",0
0.219178082191781," Private"," Masters"," Married-civ-spouse"," Prof-specialty"," United-States",1
0.232876712328767," Local-gov"," HS-grad"," Never-married"," Farming-fishing"," United-States",0
0.232876712328767," Local-gov"," Some-college"," Never-married"," Protective-serv"," United-States",0
0.0821917808219178," Private"," Some-college"," Married-civ-spouse"," Adm-clerical"," United-States",0
0.342465753424658," Local-gov"," Some-college"," Married-civ-spouse"," Adm-clerical"," United-States",0
0.164383561643836," Private"," Bachelors"," Never-married"," Prof-specialty"," United-States",0
0.383561643835616," Private"," HS-grad"," Divorced"," Adm-clerical"," United-States",0
0.0958904109589041," Federal-gov"," HS-grad"," Never-married"," Armed-Forces"," United-States",0
0.36986301369863," Private"," Some-college"," Married-civ-spouse"," Prof-specialty"," United-States",1
0.136986301369863," Private"," 9th"," Never-married"," Craft-repair"," Mexico",0
0.0410958904109589," Private"," Some-college"," Never-married"," Sales"," United-States",0
0.36986301369863," Private"," HS-grad"," Widowed"," Exec-managerial"," United-States",0
0.465753424657534," Private"," HS-grad"," Married-civ-spouse"," Craft-repair"," United-States",0
0.0410958904109589," Private"," HS-grad"," Married-civ-spouse"," Machine-op-inspct"," United-States",0
0.0273972602739726," Private"," HS-grad"," Never-married"," Machine-op-inspct"," United-States",0
0.383561643835616," Self-emp-inc"," Some-college"," Married-civ-spouse"," Craft-repair"," United-States",1
0.589041095890411," Private"," HS-grad"," Married-civ-spouse"," Craft-repair"," United-States",1
0.36986301369863," Self-emp-not-inc"," HS-grad"," Married-civ-spouse"," Sales"," United-States",1
0.315068493150685," Private"," Assoc-voc"," Married-civ-spouse"," Machine-op-inspct"," United-States",1
0.178082191780822," Private"," HS-grad"," Married-civ-spouse"," Exec-managerial"," United-States",0
0.287671232876712," Private"," Some-college"," Married-civ-spouse"," Transport-moving"," United-States",0
0.0821917808219178," Private"," HS-grad"," Married-civ-spouse"," Transport-moving"," United-States",0
0.36986301369863," Private"," Assoc-acdm"," Never-married"," Farming-fishing"," United-States",0
0.506849315068493," Local-gov"," HS-grad"," Married-civ-spouse"," Transport-moving"," United-States",0
0.205479452054795," Private"," Bachelors"," Married-civ-spouse"," Prof-specialty"," United-States",0
0.452054794520548," Private"," 1st-4th"," Married-spouse-absent"," Craft-repair"," United-States",0
0.0958904109589041," Private"," Bachelors"," Never-married"," Tech-support"," United-States",0
0.273972602739726," Private"," HS-grad"," Married-civ-spouse"," Adm-clerical"," United-States",0
0.479452054794521," Private"," HS-grad"," Divorced"," Transport-moving"," United-States",0
0.287671232876712," Private"," Some-college"," Married-civ-spouse"," Transport-moving"," United-States",0
0.438356164383562," Private"," Masters"," Married-civ-spouse"," Exec-managerial"," United-States",1
0.178082191780822," Private"," Bachelors"," Married-civ-spouse"," Tech-support"," United-States",1
0.589041095890411," Private"," Some-college"," Never-married"," Prof-specialty"," United-States",1
0.246575342465753," Private"," HS-grad"," Never-married"," Craft-repair"," United-States",0
0.178082191780822," Private"," HS-grad"," Never-married"," Transport-moving"," United-States",0
0.684931506849315," Private"," Assoc-voc"," Divorced"," Other-service"," United-States",0
0.397260273972603," Private"," Bachelors"," Never-married"," Craft-repair"," United-States",0
0," Private"," 9th"," Never-married"," Other-service"," United-States",0
0.0684931506849315," Private"," Some-college"," Never-married"," Handlers-cleaners"," United-States",0
0.136986301369863," Private"," 10th"," Never-married"," Other-service"," United-States",0
0.0821917808219178," Private"," HS-grad"," Never-married"," Other-service"," United-States",0
0.219178082191781," Private"," Assoc-acdm"," Married-civ-spouse"," Craft-repair"," Portugal",0
0.356164383561644," Self-emp-not-inc"," Some-college"," Married-civ-spouse"," Craft-repair"," United-States",0
0.150684931506849," State-gov"," Bachelors"," Never-married"," Prof-specialty"," United-States",0
0.328767123287671," Private"," HS-grad"," Married-spouse-absent"," Craft-repair"," United-States",0
0.10958904109589," Private"," Some-college"," Married-spouse-absent"," Adm-clerical"," United-States",0
0.575342465753425," Local-gov"," HS-grad"," Married-civ-spouse"," Transport-moving"," United-States",0
0.383561643835616," Local-gov"," Bachelors"," Divorced"," Prof-specialty"," United-States",0
0.287671232876712," Private"," Bachelors"," Married-civ-spouse"," Sales"," United-States",1
0.315068493150685," Private"," HS-grad"," Never-married"," Other-service"," United-States",0
0.397260273972603," Federal-gov"," HS-grad"," Divorced"," Adm-clerical"," United-States",0
0.246575342465753," Private"," Assoc-acdm"," Never-married"," Exec-managerial"," United-States",0
0.232876712328767," Private"," HS-grad"," Divorced"," Prof-specialty"," United-States",0
0.219178082191781," Private"," Bachelors"," Never-married"," Craft-repair"," United-States",0
0.328767123287671," Private"," HS-grad"," Divorced"," Adm-clerical"," United-States",0
0.0410958904109589," Private"," Some-college"," Never-married"," Machine-op-inspct"," United-States",0
0.0821917808219178," Private"," 5th-6th"," Never-married"," Other-service"," El-Salvador",0
0.123287671232877," Private"," Some-college"," Never-married"," Prof-specialty"," United-States",0
0.0821917808219178," Local-gov"," HS-grad"," Never-married"," Farming-fishing"," Poland",0
0.616438356164384," Local-gov"," HS-grad"," Married-civ-spouse"," Transport-moving"," United-States",0
0.479452054794521," Private"," Some-college"," Married-civ-spouse"," Adm-clerical"," United-States",0
0.561643835616438," Private"," Some-college"," Divorced"," Other-service"," France",0
0.10958904109589," Private"," Bachelors"," Never-married"," Sales"," United-States",0
0.0958904109589041," Private"," Bachelors"," Never-married"," Exec-managerial"," United-States",0
